org_id,org_name_norm,org_name,country,city,org_type,budget_total_received,nb_projects,latitude,longitude
MT_MT22808915_f240107b3a,NUTRI BIOTECH SERVICES LTD,NUTRI BIOTECH SERVICES LTD,MT,Rabat,PRC,13500.0,1,35.8818906,14.3988213
MT_MT22911921_5df7059627,INBOUNDMUSE LTD,INBOUNDMUSE LTD,MT,MARSASKALA,PRC,50000.0,1,35.8629162,14.5591879
MT_MT23623511_f190e2992d,ENGAGE SCIENCE LTD,ENGAGE SCIENCE LTD,MT,Kalkara,PRC,0.0,1,35.8898771,14.5290867
MT_MT23801037_58db35b30e,WASTEWATER SCIENCE LIMITED,WASTEWATER SCIENCE LIMITED,MT,BALZAN,PRC,50000.0,1,35.8973533,14.4552711
MT_MT24533324_3834c8b8b4,INTERNATIONAL SUSTAINABLE DEVELOPMENT INITIATIVES I S D I GROUP LIMITED,INTERNATIONAL SUSTAINABLE DEVELOPMENT INITIATIVES (I.S.D.I.) GROUP LIMITED,MT,Attard,PRC,121187.5,1,35.8909172,14.4430093
MT_MT25710801_5ad38c1d32,GREEN HOUSE,GREEN HOUSE,MT,Valletta,OTH,22000.0,1,35.8996338,14.5137473
MT_MT25932213_94222f1c7f,BRAINTRIP LIMITED,BRAINTRIP LIMITED,MT,Il Kalkara,PRC,50000.0,1,35.8903725,14.5281211
MT_MT26204219_7570435d64,GREENROADS LIMITED,GREENROADS LIMITED,MT,Mgarr,PRC,265000.0,1,36.0200905,14.2715386
MT_MT26215733_bbd84f7dbf,KPEOPLE RESEARCH FOUNDATION,KPEOPLE RESEARCH FOUNDATION,MT,SANTA VENERA,REC,825750.0,2,35.9079178,14.4241508
MT_MT26290535_e9f8aef213,ECOSTACK INNOVATIONS LIMITED,ECOSTACK INNOVATIONS LIMITED,MT,SAN GWANN,PRC,133025.38,1,35.8483258,14.5030882
MT_MT26524315_17655a81a3,WORLD ENERGY CONSORTIUM PLC,WORLD ENERGY CONSORTIUM PLC,MT,Valletta,PRC,295745.63,1,35.8995247,14.5126224
MT_MT28016237_59a0fd9cfa,MODL AI MALTA LIMITED,MODL.AI MALTA LIMITED,MT,Ta' Xbiex,PRC,0.0,1,35.8991087,14.4948986
MT_OFFICE_OF_THE_PRIME_MINISTER_a03abdd729,OFFICE OF THE PRIME MINISTER,OFFICE OF THE PRIME MINISTER,MT,Valletta,PUB,219951.63999999998,12,35.8954754,14.5112351
MT_SAINT_JAMES_CAPUA_HOSPITA_LTD_d1a3538c45,SAINT JAMES CAPUA HOSPITA LTD,SAINT JAMES (CAPUA) HOSPITA LTD,MT,Sliema,,82250.0,1,35.9127609,14.5020708
MT_THE_COMMONWEALTH_CENTRE_FOR_CONNECTED_LEARNING_FOUNDATION_30f383197d,THE COMMONWEALTH CENTRE FOR CONNECTED LEARNING FOUNDATION,THE COMMONWEALTH CENTRE FOR CONNECTED LEARNING FOUNDATION,MT,Floriana,OTH,176500.0,1,35.895563499999994,14.506308582182264
MT_THE_MEDICINES_AUTHORITY_de15e3afaa,THE MEDICINES AUTHORITY,THE MEDICINES AUTHORITY,MT,San Gwann,PUB,82500.0,1,35.9093052,14.4788042
MT_TRISTONE_INVESTMENT_GROUP_LTD_ec87fd9ecd,TRISTONE INVESTMENT GROUP LTD,TRISTONE INVESTMENT GROUP LTD,MT,Valletta,PRC,127750.0,1,35.8989818,14.5136759
MT_VALLETTA_LOCAL_COUNCIL_2ca857632f,VALLETTA LOCAL COUNCIL,VALLETTA LOCAL COUNCIL,MT,VALLETTA,PUB,486667.5,1,35.8989818,14.5136759
MU_ABAN_FOUNDATION_1b961bb067,ABAN FOUNDATION,ABAN FOUNDATION,MU,Ebene,PRC,273000.0,1,-20.2437139,57.4914135
MU_INNOVATION_FOR_POLICY_FOUNDATION_e0eff8db7c,INNOVATION FOR POLICY FOUNDATION,INNOVATION FOR POLICY FOUNDATION,MU,Ebene,OTH,493000.0,1,-20.2437139,57.4914135
MU_MANOBI_AFRICA_d7f5f91a49,MANOBI AFRICA,MANOBI AFRICA,MU,Port-Louis,PRC,530250.0,1,-20.1637281,57.5045331
MU_MARINE_BIOTECHNOLOGY_PRODUCTS_LTD_607edd30d6,MARINE BIOTECHNOLOGY PRODUCTS LTD,MARINE BIOTECHNOLOGY PRODUCTS LTD,MU,Port Louis,PRC,0.0,1,-20.1637281,57.5045331
MU_NATIONAL_COMPUTER_BOARD_7ef61d1ed8,NATIONAL COMPUTER BOARD,NATIONAL COMPUTER BOARD,MU,Port Louis,PUB,24750.0,1,-20.163728,57.5045331
MU_UNIVERSITY_OF_MAURITIUS_a1bd7c1479,UNIVERSITY OF MAURITIUS,UNIVERSITY OF MAURITIUS,MU,Reduit,HES,0.0,1,-20.232698149999997,57.496781
MV_DHIVEHI_RAAJEYGE_QAUMEE_UNIVERSITY_6e73ec1656,DHIVEHI RAAJEYGE QAUMEE UNIVERSITY,DHIVEHI RAAJEYGE QAUMEE UNIVERSITY,MV,Male,HES,0.0,1,4.1779879,73.5107387
MV_MINISTRY_OF_ENVIRONMENT_27542b9b7e,MINISTRY OF ENVIRONMENT,MINISTRY OF ENVIRONMENT,MV,Male,PUB,49966.25,1,4.172029299852276,73.50397631611524
MW_BAOBAB_HEALTH_TRUST_d1fa675076,BAOBAB HEALTH TRUST,BAOBAB HEALTH TRUST,MW,LILONGWE,OTH,0.0,1,,
MW_GOING_GREEN_6d38a0e8eb,GOING GREEN,GOING GREEN,MW,Lilongwe,PRC,38701.25,1,-13.92830455,33.802417750000004
MW_HEALTH_INFORMATION_SYSTEMS_PROGRAMMES_LIMITED_665d09c02e,HEALTH INFORMATION SYSTEMS PROGRAMMES LIMITED,HEALTH INFORMATION SYSTEMS PROGRAMMES LIMITED,MW,Blantyre,REC,191800.0,1,-15.78810055,35.00311748931936
MW_KAMUZU_UNIVERSITY_OF_HEALTH_SCIENCES_9096f1f5f1,KAMUZU UNIVERSITY OF HEALTH SCIENCES,KAMUZU UNIVERSITY OF HEALTH SCIENCES,MW,Blantyre,HES,330722.0,1,-15.68435015,34.92278380649101
MW_LILONGWE_UNIVERSITY_OF_AGRICULTURE_AND_NATURAL_RESOURCES_453bd2a493,LILONGWE UNIVERSITY OF AGRICULTURE AND NATURAL RESOURCES,LILONGWE UNIVERSITY OF AGRICULTURE AND NATURAL RESOURCES,MW,LILONGWE,PUB,0.0,1,-14.04141045,33.735370838170624
MW_MINISTRY_OF_EDUCATION_SCIENCE_AND_TECHNOLOGY_2adb3c8fa0,MINISTRY OF EDUCATION SCIENCE AND TECHNOLOGY,"MINISTRY OF EDUCATION, SCIENCE AND TECHNOLOGY",MW,Capital Hill Circle,PUB,20750.0,1,-13.2687203,33.9301963
MW_MINISTRY_OF_NATURAL_RESOURCES_ENERGY_AND_MINING_482027f0f4,MINISTRY OF NATURAL RESOURCES ENERGY AND MINING,"MINISTRY OF NATURAL RESOURCES, ENERGY AND MINING",MW,Lilongwe,PUB,0.0,1,-13.9602345,33.7787613
MW_MW20223898_c3c1a378b0,SOILS FOOD AND HEALTHY COMMUNITIES SFHC LIMITED,"SOILS, FOOD AND HEALTHY COMMUNITIES(SFHC) LIMITED",MW,EKWENDENI,OTH,132312.5,1,-11.3723169,33.8818408
MW_THE_REGISTERED_TRUSTEES_OF_THE_RESEARCH_FOR_EQUITY_AND_COMMU_330a470114,THE REGISTERED TRUSTEES OF THE RESEARCH FOR EQUITY AND COMMUNITY HEALTH TRUST,THE REGISTERED TRUSTEES OF THE RESEARCH FOR EQUITY AND COMMUNITY HEALTH TRUST,MW,Lilongwe,REC,873568.44,1,-13.973456,33.7878122
MW_UNIVERSITY_OF_MALAWI_127bef160d,UNIVERSITY OF MALAWI,UNIVERSITY OF MALAWI,MW,Zomba,HES,1515559.5,8,-15.3863207,35.3268273
MX_ARENET_AC_0a6c952372,ARENET AC,ARENET AC,MX,MEXICO,OTH,0.0,1,25.7573739,-100.267215
MX_CENTRO_DE_INVESTIGACIONES_Y_ESTUDIOS_SUPERIORES_EN_ANTROPOLO_eba86963e5,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL,MX,Mexico Df,HES,0.0,1,19.320556250000003,-99.15170107077653
MX_CENTRO_DE_INVESTIGACION_CIENTIFICA_Y_DE_EDUCACION_SUPERIOR_D_cb63a3661d,CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA BAJA CALIFORNIA,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, BAJA CALIFORNIA",MX,Ensenada,HES,0.0,2,32.1211007,-116.884377
MX_CENTRO_DE_INVESTIGACION_EN_MATEMATICAS_AC_0932631858,CENTRO DE INVESTIGACION EN MATEMATICAS AC,CENTRO DE INVESTIGACION EN MATEMATICAS AC,MX,Guanajuato,HES,0.0,1,21.0,-101.0
MX_CENTRO_DE_INVESTIGACION_Y_DE_ESTUDIOS_AVANZADOS_DEL_INSTITUT_45b78d8a46,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,MX,Mexico,HES,0.0,10,19.4720353,-99.1376043
MX_CENTRO_INTERNACIONAL_DE_MEJORAMIENTO_DE_MAIZ_Y_TRIGO_INT_c03907c026,CENTRO INTERNACIONAL DE MEJORAMIENTO DE MAIZ Y TRIGO INT,CENTRO INTERNACIONAL DE MEJORAMIENTO DE MAIZ Y TRIGO INT,MX,Estado De Mexico,REC,342500.0,1,19.4839446,-99.6899716
MX_CENTRO_MARIO_MOLINA_PARA_ESTUDIOS_ESTRATEGICOS_SOBRE_ENERGIA_e452a39e91,CENTRO MARIO MOLINA PARA ESTUDIOS ESTRATEGICOS SOBRE ENERGIA Y MEDIO AMBIENTE AC,Centro Mario Molina para Estudios Estrategicos sobre Energia y Medio Ambiente AC,MX,Mexico City,REC,0.0,1,19.4326009,-99.1333415
MX_COLEGIO_DE_POSTGRADUADOS_b98cfa718a,COLEGIO DE POSTGRADUADOS,COLEGIO DE POSTGRADUADOS,MX,Texcoco,HES,95408.75,1,19.5113906,-98.884033
MX_CONSEJO_NACIONAL_DE_CIENCIA_Y_TECNOLOGIA_894c4b1bdd,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,MX,Mexico,PUB,0.0,1,22.5000485,-100.0000375
MX_CONSORCIO_DE_INVESTIGACION_SOBRE_VIH_SIDA_TB_CISIDAT_ca53e45cb6,CONSORCIO DE INVESTIGACION SOBRE VIH SIDA TB CISIDAT,CONSORCIO DE INVESTIGACION SOBRE VIH SIDA TB CISIDAT,MX,CUERNAVACA MORELOS,REC,0.0,1,18.9218274,-99.2342282
MX_ECOPRODUCTORES_DEL_TROPICO_HUMEDO_0136c7ff5c,ECOPRODUCTORES DEL TROPICO HUMEDO,ECOPRODUCTORES DEL TROPICO HUMEDO,MX,Jiutepec Estado De Morelos,OTH,85312.5,1,18.8961098,-99.1662034
MX_EL_COLEGIO_DE_MICHOACAN_8c7bc22f83,EL COLEGIO DE MICHOACAN,EL COLEGIO DE MICHOACAN,MX,Zamora,REC,0.0,1,20.0290033,-102.27126866876873
MX_FLACMA_MEXICO_SOCIEDAD_CIVIL_d0ffd8a037,FLACMA MEXICO SOCIEDAD CIVIL,"FLACMA MEXICO, SOCIEDAD CIVIL",MX,NAUCALPAN DE JUAREZ,PRC,45100.0,1,19.47436575,-99.29124490877653
MX_INSTITUTO_DE_INVESTIGACIONES_DR_JOSE_MARIA_LUIS_MORA_78186b1149,INSTITUTO DE INVESTIGACIONES DR JOSE MARIA LUIS MORA,INSTITUTO DE INVESTIGACIONES DR JOSE MARIA LUIS MORA,MX,Distrito Federal,REC,0.0,1,19.320556250000003,-99.15170107077653
MX_INSTITUTO_MEXICANO_DEL_PETROLEO_73fa8451fc,INSTITUTO MEXICANO DEL PETROLEO,INSTITUTO MEXICANO DEL PETROLEO,MX,CIUDAD DE MEXICO,PUB,0.0,1,19.4326009,-99.1333416
MX_INSTITUTO_MEXICANO_DEL_SEGURO_SOCIAL_f93131e9d4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,INSTITUTO MEXICANO DEL SEGURO SOCIAL,MX,Mexico City,PUB,0.0,1,19.4326009,-99.1333416
MX_INSTITUTO_MEXICANO_DE_TECNOLOGIA_DEL_AGUA_9c10d8288c,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,MX,Jiutepec,REC,0.0,1,18.88638935,-99.1701223011532
MX_INSTITUTO_NACIONAL_DE_ANTROPOLOGIA_E_HISTORIA_6597ef8ff4,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,MX,Mexico Distrito Federal,HES,0.0,1,19.320556250000003,-99.15170107077653
MX_INSTITUTO_NACIONAL_DE_ASTROFISICA_OPTICA_Y_ELECTRONICA_1b8ce51d35,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA,MX,SAN ANDRES CHOLULA,HES,0.0,3,19.02204645,-98.2872660223453
MX_INSTITUTO_NACIONAL_DE_CANCEROLOG_A_6123464b6a,INSTITUTO NACIONAL DE CANCEROLOG A,Instituto Nacional de Cancerología,MX,Mexico,REC,0.0,2,19.3831125,-99.2841105
MX_INSTITUTO_NACIONAL_DE_GERIATRIA_31a9896aad,INSTITUTO NACIONAL DE GERIATRIA,INSTITUTO NACIONAL DE GERIATRIA,MX,Mexico,HES,0.0,1,22.5000485,-100.0000375
MX_INSTITUTO_NACIONAL_DE_SALUD_PUBLICA_7c88261560,INSTITUTO NACIONAL DE SALUD PUBLICA,INSTITUTO NACIONAL DE SALUD PUBLICA,MX,Cuernavaca Morelos,REC,0.0,1,18.97054515,-99.24658960274468
MX_INSTITUTO_POLITECNICO_NACIONAL_87e2d5ba2e,INSTITUTO POLITECNICO NACIONAL,INSTITUTO POLITECNICO NACIONAL,MX,MEXICO DF,HES,0.0,1,19.320556250000003,-99.15170107077653
MX_INSTITUTO_POTOSINO_DE_INVESTIGACION_CIENTIFICA_Y_TECNOLOGIA_1b051e1c61,INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGIA,INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGIA,MX,San Luis Potosi,REC,0.0,1,22.5000001,-100.5000001
MX_INSTITUTO_TECNOLOGICO_Y_DE_ESTUDIOS_SUPERIORES_DE_MONTERREY_1c142a547a,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,MX,Monterrey Nuevo Leon,HES,0.0,7,25.6470602,-100.2897146
MX_INTERNET_EDUCATION_MEXICO_00a7c24f5c,INTERNET EDUCATION MEXICO,INTERNET EDUCATION MEXICO,MX,Mexico,PRC,0.0,1,,
MX_MXAIN1509142N5_34a8429076,AMIO INGENIEROS SOCIEDAD ANONIMA DECAPITAL VARIABLE,AMIO INGENIEROS SOCIEDAD ANONIMA DECAPITAL VARIABLE,MX,LEON GUANAJUATO,PRC,0.0,1,,
MX_MXCIC791116770_db728978d7,CENTRO DE INVESTIGACI N CIENT FICA DE YUCAT N A C,Centro de Investigación Científica de Yucatán A.C.,MX,"Mérida, Yucatán",HES,199851.25,1,21.0002722,-89.6367231
MX_MXCUD990512RF2_9c4b9c484f,CORPORACION UNIVERSITARIA PARA EL DESARROLLO DE INTERNET AC,CORPORACION UNIVERSITARIA PARA EL DESARROLLO DE INTERNET AC,MX,CUAUHTEMOC,OTH,0.0,2,19.4416128,-99.1518637
MX_MXFID741230A22_59890bd21c,INFOTEC CENTRO DE INVESTIGACION E INNOVACION EN TECNOLOGIAS DE LA INFORMACION Y COMUNICACION,"INFOTEC, CENTRO DE INVESTIGACION E INNOVACION EN TECNOLOGIAS DE LA INFORMACION Y COMUNICACION",MX,Mexico City,REC,0.0,4,19.3859833,-99.2831045
MX_MXIDI0201097XA_6e02c9925d,INSTITUTO DE DOCENCIA E INVESTIGACION ETNOLOGICA DE ZACATECAS AC,INSTITUTO DE DOCENCIA E INVESTIGACION ETNOLOGICA DE ZACATECAS AC,MX,Zacatecas,REC,0.0,1,23.0000001,-103.0000001
MX_MXINI7901272S2_715d1db739,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,MX,OCOYOACAC,PUB,0.0,1,19.29925595,-99.40563540242573
MX_MXLE850101TS0_54d2b15162,MUNICIPIO DE LEON,MUNICIPIO DE LEON,MX,LEON DE LOS ALDAMAS,PUB,0.0,1,,
MX_MXUAE5702287S5_bbf3593525,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA,UNIVERSIDAD AUTONOMA DEL ESTADO DE BAJA CALIFORNIA,MX,BAJA CALIFORNIA,HES,0.0,1,32.662687,-115.469754
MX_TECNOLOGICO_NACIONAL_DE_MEXICO_434bae0a36,TECNOLOGICO NACIONAL DE MEXICO,TECNOLOGICO NACIONAL DE MEXICO,MX,Cuauhtemoc,HES,0.0,2,19.4326009,-99.1333416
MX_UNIVERSIDAD_AUTONOMA_DE_CAMPECHE_f5946726b5,UNIVERSIDAD AUTONOMA DE CAMPECHE,UNIVERSIDAD AUTONOMA DE CAMPECHE,MX,Campeche,HES,0.0,1,19.3290208,-89.94398204458577
MX_UNIVERSIDAD_AUTONOMA_DE_SAN_LUIS_POTOSI_60beb53e11,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,MX,SAN LUIS POTOSI,HES,0.0,1,22.5000001,-100.5000001
MX_UNIVERSIDAD_AUTONOMA_METROPOLITANA_49fc8ceb1d,UNIVERSIDAD AUTONOMA METROPOLITANA,UNIVERSIDAD AUTONOMA METROPOLITANA,MX,MEXICO CITY,HES,0.0,2,19.4326009,-99.1333416
MX_UNIVERSIDAD_DE_GUADALAJARA_e11c6dfa97,UNIVERSIDAD DE GUADALAJARA,UNIVERSIDAD DE GUADALAJARA,MX,Guadalajara Jalisco,HES,220131.7,3,20.676143,-103.3469982
MX_UNIVERSIDAD_JUAREZ_AUTONOMA_DE_TABASCO_2fc08e9d4d,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,MX,VILLAHERMOSA CENTRO TABASCO,HES,0.0,1,17.992248699999998,-92.96551907299573
MX_UNIVERSIDAD_LA_SALLE_AC_03ae6c60ab,UNIVERSIDAD LA SALLE AC,UNIVERSIDAD LA SALLE AC,MX,CIUDAD DE MEXICO,HES,0.0,1,19.4326296,-99.1331785
MX_UNIVERSIDAD_MICHOACANA_DE_SAN_NICOLAS_HIDALGO_4f892fc548,UNIVERSIDAD MICHOACANA DE SAN NICOLAS HIDALGO,UNIVERSIDAD MICHOACANA DE SAN NICOLAS HIDALGO,MX,MORELIA,HES,0.0,1,19.7027116,-101.1923818
MX_UNIVERSIDAD_NACIONAL_AUTONOMA_DE_MEXICO_UNAM_0672b6fa99,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO UNAM,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO (UNAM),MX,CIUDAD DE MEXICO,HES,0.0,22,19.3301813,-99.1901616
MX_UNIVERSIDAD_POLITECNICA_DEL_CENTRO_bf078bff3c,UNIVERSIDAD POLITECNICA DEL CENTRO,UNIVERSIDAD POLITECNICA DEL CENTRO,MX,Villahermosa,HES,0.0,1,16.2601617,-93.5041703
MY_CHONG_TON_SIN_6749265883,CHONG TON SIN,CHONG TON SIN,MY,,PRC,132500.0,1,3.1096178,101.6460695
MY_CROPS_FOR_THE_FUTURE_RESEARCH_CENTRE_03c275a85c,CROPS FOR THE FUTURE RESEARCH CENTRE,CROPS FOR THE FUTURE RESEARCH CENTRE,MY,Selangor,REC,147236.09,1,,
MY_CYBERSECURITY_MALAYSIA_cdf558b1fc,CYBERSECURITY MALAYSIA,CYBERSECURITY MALAYSIA,MY,SERI KEMBANGAN,REC,130312.5,1,3.0340649,101.7055684
MY_HENG_HIAP_INDUSTRIES_SDN_BHD_c54953046e,HENG HIAP INDUSTRIES SDN BHD,HENG HIAP INDUSTRIES SDN BHD,MY,Johor,PRC,116313.37,1,1.4953041,103.7550839
MY_INSTITUTE_OF_TECHNOLOGY_PETRONAS_SDN_BHD_0211f268cd,INSTITUTE OF TECHNOLOGY PETRONAS SDN BHD,INSTITUTE OF TECHNOLOGY PETRONAS SDN BHD,MY,Bandar Seri Iskandar,PRC,0.0,1,4.3635662,100.97697333643814
MY_INTERNATIONAL_CENTER_FOR_LIVING_AQUATIC_RESOURCES_d0339b780d,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES,MY,BAYAN LEPAS,REC,119445.0,2,5.2953847,100.2857548
MY_MONASH_UNIVERSITY_MALAYSIA_SDN_BHD_30dcf3ad3e,MONASH UNIVERSITY MALAYSIA SDN BHD,MONASH UNIVERSITY MALAYSIA SDN BHD,MY,BANDAR SUNWAY,PRC,72199.75,2,3.0680582000000003,101.61009645158279
MY_UNIVERSITI_KEBANGSAAN_MALAYSIA_45ce90d4cf,UNIVERSITI KEBANGSAAN MALAYSIA,UNIVERSITI KEBANGSAAN MALAYSIA,MY,Selangor Darul Ehsan,HES,0.0,2,2.3923759,112.8471939
MY_UNIVERSITI_MALAYSIA_PERLIS_95267f3363,UNIVERSITI MALAYSIA PERLIS,UNIVERSITI MALAYSIA PERLIS,MY,Kangar Perlis,HES,0.0,1,6.4389312,100.1944838
MY_UNIVERSITI_MALAYSIA_SARAWAK_09f6ba1721,UNIVERSITI MALAYSIA SARAWAK,Universiti Malaysia Sarawak,MY,Kota Samarahan,HES,48562.5,2,1.4676516,110.4822493
MY_UNIVERSITI_MALAYSIA_TERENGGANU_6989c31dd1,UNIVERSITI MALAYSIA TERENGGANU,UNIVERSITI MALAYSIA TERENGGANU,MY,Kuala Terengganu,HES,55045.0,1,5.3297015,103.138313
MY_UNIVERSITI_PUTRA_MALAYSIA_3ea3aa172b,UNIVERSITI PUTRA MALAYSIA,UNIVERSITI PUTRA MALAYSIA,MY,Selangor Darul Ehsan,HES,249563.36,8,2.3923759,112.8471939
MY_UNIVERSITI_SAINS_MALAYSIA_21a3edef45,UNIVERSITI SAINS MALAYSIA,UNIVERSITI SAINS MALAYSIA*,MY,Penang,HES,0.0,4,5.36133345,100.300730273704
MY_UNIVERSITI_TEKNOLOGI_MALAYSIA_48883d159d,UNIVERSITI TEKNOLOGI MALAYSIA,UNIVERSITI TEKNOLOGI MALAYSIA,MY,Johor Bahru,HES,0.0,5,1.4953041,103.7550839
MY_UNIVERSITI_TEKNOLOGI_MARA_UTM_d13eb2a5de,UNIVERSITI TEKNOLOGI MARA UTM,UNIVERSITI TEKNOLOGI MARA (UTM),MY,Shah Alam Selangor,HES,0.0,1,3.0733644,101.5195149
MY_UNIVERSITY_MALAYSIA_PAHANG_65dce33909,UNIVERSITY MALAYSIA PAHANG,UNIVERSITY MALAYSIA PAHANG,MY,Kuantan Pahang,HES,0.0,2,3.7216237000000003,103.12294281757886
MY_UNIVERSITY_OF_MALAYA_5ff1ddda20,UNIVERSITY OF MALAYA,UNIVERSITY OF MALAYA,MY,Kuala Lumpur,HES,100000.0,6,3.10636955,101.66991869262259
MY_X_FAB_SARAWAK_SDN_BHD_9f9ac6992a,X FAB SARAWAK SDN BHD,X-FAB SARAWAK SDN BHD,MY,KUCHING SARAWAK,PRC,0.0,1,1.5328561,110.0454453
MZ_CENTRO_DE_INVESTIGACAO_E_TRANSFERENCIA_DE_TECNOLOGIA_PARA_DE_c21754012a,CENTRO DE INVESTIGACAO E TRANSFERENCIA DE TECNOLOGIA PARA DESENVOLVIMENTO COMUNITARIO,CENTRO DE INVESTIGACAO E TRANSFERENCIA DE TECNOLOGIA PARA DESENVOLVIMENTO COMUNITARIO,MZ,Maputo,PUB,225033.75,1,-25.9592996,32.5628324
MZ_FUNDACAO_MANHICA_6261870059,FUNDACAO MANHICA,FUNDACAO MANHICA,MZ,VILA DA MANHICA MAPUTO,REC,537308.25,1,-25.9458524,32.569211
MZ_INSTITUTO_DE_INVESTIGACAO_AGRARIA_DE_MOCAMBIQUE_6247ec1dc0,INSTITUTO DE INVESTIGACAO AGRARIA DE MOCAMBIQUE,INSTITUTO DE INVESTIGACAO AGRARIA DE MOCAMBIQUE,MZ,Maputo,REC,148687.5,1,-25.966213,32.56745
MZ_INSTITUTO_NACIONAL_DE_SA_DE_37ed602874,INSTITUTO NACIONAL DE SA DE,Instituto Nacional de Saúde,MZ,Marracuene,REC,1234613.55,3,-25.96901255,32.5859250974858
MZ_INSTITUTO_NACIONAL_DE_TECNOLOGIAS_DE_INFORMACAO_E_COMUNICACA_70bf0da9b8,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO,INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO,MZ,Maputo,PUB,33750.0,1,-26.0476383,32.7940489150237
MZ_INSTITUTO_SUPERIOR_POLITECNICO_DE_MANICA_6bbd71da56,INSTITUTO SUPERIOR POLITECNICO DE MANICA,INSTITUTO SUPERIOR POLITECNICO DE MANICA,MZ,MATSINHO,HES,221081.25,1,-19.302233,34.9144977
MZ_MZ400089523_88379f5581,SALOMON LDA,SALOMON LDA,MZ,MAPUTO,PRC,208327.5,1,-26.0476383,32.7940489150237
MZ_MZ400092915_632650da02,GONDWANA EMPREENDIMENTOS E CONSULTORIAS LIMITADA,GONDWANA EMPREENDIMENTOS E CONSULTORIAS LIMITADA,MZ,MAPUTO,PRC,28750.0,1,-25.9833333,32.7
MZ_UNIVERSIDADE_EDUARDO_MONDLANE_96301c7886,UNIVERSIDADE EDUARDO MONDLANE,UNIVERSIDADE EDUARDO MONDLANE,MZ,Maputo,HES,1059246.5,8,-26.0476383,32.7940489150237
NA_ABAHLALI_BASEMJONDOLO_MOVEMENT_32eb71fd19,ABAHLALI BASEMJONDOLO MOVEMENT,Abahlali baseMjondolo Movement,,Durban,PRC,0.0,1,-29.780556,31.035833
NA_ACTION_ON_PRE_ECLAMPSIA_aad34b469d,ACTION ON PRE ECLAMPSIA,Action on Pre-Eclampsia,,Evesham,PRC,0.0,1,52.0940158,-1.9483083
NA_ADVANCED_RADIATION_TECHNOLOGY_CEN_92adc0f4ac,ADVANCED RADIATION TECHNOLOGY CEN,Advanced Radiation Technology Cen.,,GRONINGEN,HES,0.0,1,53.2190652,6.5680077
NA_AERODYNE_RESEARCH_INC_abe5f7bc90,AERODYNE RESEARCH INC,"Aerodyne Research, Inc.",,Billerica,PRC,0.0,1,,
NA_AGENCE_POUR_LES_MATH_MATIQUES_EN_INTERACTION_AVEC_L_ENTREPRI_697ee2e78b,AGENCE POUR LES MATH MATIQUES EN INTERACTION AVEC L ENTREPRISE ET LA SOCI T,Agence pour les mathématiques en interaction avec l'entreprise et la société,,Marne-la-Vall�,PRC,0.0,1,48.8566101,2.3514992
NA_AIRBUS_GROUP_SPAIN_24104d7f8e,AIRBUS GROUP SPAIN,Airbus Group Spain,,Getafe,PRC,0.0,1,41.1140499,1.2466773
